'Prod_ID','DescGen','DescAdic','Marca','Proveedor','Cat_ID','SubCat_ID','CantEnvase'
'2320-7','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Azul Número: 7  Orden: B7','WATERDOG','000000','PESP','23',1
'2320-8','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Azul Número: 8  Orden: B8','WATERDOG','000043','PESP','23',1
'2320-9','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Azul Número: 9  Orden: B9','WATERDOG','000043','PESP','23',1
'277F-1','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 1  Orden: B1','WATERDOG','000043','PESP','23',1
'277F-1/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 1/0  Orden: A9','WATERDOG','000043','PESP','23',1
'277F-10','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 10  Orden: C0','WATERDOG','000043','PESP','23',1
'277F-2','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 2  Orden: B2','WATERDOG','000043','PESP','23',1
'277F-2/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 2/0  Orden: A8','WATERDOG','000043','PESP','23',1
'277F-3','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 3  Orden: B3','WATERDOG','000043','PESP','23',1
'277F-3/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 3/0  Orden: A7','WATERDOG','000043','PESP','23',1
'277F-4','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 4  Orden: B4','WATERDOG','000043','PESP','23',1
'277F-5','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 5  Orden: B5','WATERDOG','000043','PESP','23',1
'277F-6','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 6  Orden: B6','WATERDOG','000043','PESP','23',1
'277F-7','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 7  Orden: B7','WATERDOG','000043','PESP','23',1
'277F-8','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 8  Orden: B8','WATERDOG','000043','PESP','23',1
'277F-9','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 9  Orden: B9','WATERDOG','000043','PESP','23',1
'277G-2','ANZUELO','ANZUELO Material: Dorado Número: 2  Orden: B2','MARUTO','000060','PESP','23',10
'277G-5','ANZUELO','ANZUELO Material: Dorado Número: 5  Orden: B5','MARUTO','000060','PESP','23',10
'277NI-5','ANZUELO','ANZUELO Material: Niquelado Número: 5  Orden: B5','MARUTO','000060','PESP','23',10
'277NI-6','ANZUELO','ANZUELO Material: Niquelado Número: 6  Orden: B6','MARUTO','000060','PESP','23',10
'296107','LÍNEA SHOOTING','LÍNEA SHOOTING  Tipo: ZIP SHOOTING  Largo: 50 mts','CORTLAND','000030','PESP','148',1
'2XACHBARCAM','ACCESORIO ÓPTICA TELESCOPIOS','ACCESORIO ÓPTICA TELESCOPIOS Modelo: 2X DIAM: 1.25" Número 1: ACHROMATIC  Número 2: BARLOW CAM','HOKENN','000033','OPTI','223',1
'309N64','REPUESTO PENN','REPUESTO PENN Parte: 309 Número: 64  Descripción: CORONA TEFLÓN','PENN','000000','PESP','218',1
'3196-2XF-1/0','ANZUELO','ANZUELO Material: Niquelado negro Número: 1/0  Orden: A9','MARUTO','000060','PESP','23',10
'3196-2XF-2/0','ANZUELO','ANZUELO Material: Niquelado negro Número: 2/0  Orden: A8','MARUTO','000060','PESP','23',10
'3196-2XF-3/0','ANZUELO','ANZUELO Material: Niquelado negro Número: 3/0  Orden: A7','MARUTO','000060','PESP','23',10
'3196-2XF-4/0','ANZUELO','ANZUELO Material: Niquelado negro Número: 4/0  Orden: A6','MARUTO','000060','PESP','23',10
'3196-2XF-5/0','ANZUELO','ANZUELO Material: Niquelado negro Número: 5/0  Orden: A5','MARUTO','000060','PESP','23',10
'321649','LÍNEA FLY 333 + FLOATING ROCKET','LÍNEA FLY 333 + FLOATING ROCKET  Tipo: WF 7 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'326057','LÍNEA FLY FAIR PLAY ORANGE','LÍNEA FLY FAIR PLAY ORANGE  Tipo: WF 5 FLT  Largo: 25 mts','CORTLAND','000030','PESP','148',1
'3300-12','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 12  Orden: C2','WATERDOG','000043','PESP','23',1
'3300-14','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 14  Orden: C4','WATERDOG','000043','PESP','23',1
'3300-16','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 16  Orden: C6','WATERDOG','000043','PESP','23',1
'3300-18','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 18  Orden: C8','WATERDOG','000043','PESP','23',1
'3300-20','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 20  Orden: D0','WATERDOG','000043','PESP','23',1
'3300-3/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 3/0  Orden: A7','WATERDOG','000000','PESP','23',1
'3300BR-1','ANZUELO','ANZUELO Material: Bronce Número: 1  Orden: B1','MARUTO','000060','PESP','23',10
'3300BR-4','ANZUELO','ANZUELO Material: Bronce Número: 4  Orden: B4','MARUTO','000060','PESP','23',10
'3302-10-1','CUCHARA','CUCHARA Número: 1   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3302-10-2','CUCHARA','CUCHARA Número: 2   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3302-10-3','CUCHARA','CUCHARA Número: 3   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3302-10-4','CUCHARA','CUCHARA Número: 4   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3302-10-5','CUCHARA','CUCHARA Número: 5   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3302-10-6','CUCHARA','CUCHARA Número: 6   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3302-4-2','CUCHARA','CUCHARA Número: 2   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3302-4-3','CUCHARA','CUCHARA Número: 3   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3302-4-4','CUCHARA','CUCHARA Número: 4   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3302-4-5','CUCHARA','CUCHARA Número: 5   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3302-4-6','CUCHARA','CUCHARA Número: 6   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3302-7-1','CUCHARA','CUCHARA Número: 1   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3302-7-2','CUCHARA','CUCHARA Número: 2   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3302-7-3','CUCHARA','CUCHARA Número: 3   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3302-7-4','CUCHARA','CUCHARA Número: 4   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3302-7-5','CUCHARA','CUCHARA Número: 5   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3302-7-6','CUCHARA','CUCHARA Número: 6   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3313-4-2','CUCHARA','CUCHARA Número: 2   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3313-4-3','CUCHARA','CUCHARA Número: 3   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3313-4-4','CUCHARA','CUCHARA Número: 4   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3313-4-5','CUCHARA','CUCHARA Número: 5   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3313-4-6','CUCHARA','CUCHARA Número: 6   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3313-7-1','CUCHARA','CUCHARA Número: 1   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3313-7-2','CUCHARA','CUCHARA Número: 2   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3313-7-3','CUCHARA','CUCHARA Número: 3   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3313-7-4','CUCHARA','CUCHARA Número: 4   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3333-4-2','CUCHARA','CUCHARA Número: 2   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3333-4-4','CUCHARA','CUCHARA Número: 4   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3333-4-6','CUCHARA','CUCHARA Número: 6   Peso: 4 grs.','KUNNAN','000000','PESP','98',6
'3333-6-1','CUCHARA','CUCHARA Número: 1   Peso: 6 grs.','KUNNAN','000000','PESP','98',6
'3333-6-2','CUCHARA','CUCHARA Número: 2   Peso: 6 grs.','KUNNAN','000000','PESP','98',6
'3333-6-3','CUCHARA','CUCHARA Número: 3   Peso: 6 grs.','KUNNAN','000000','PESP','98',6
'3333-6-4','CUCHARA','CUCHARA Número: 4   Peso: 6 grs.','KUNNAN','000000','PESP','98',6
'3333-6-5','CUCHARA','CUCHARA Número: 5   Peso: 6 grs.','KUNNAN','000000','PESP','98',6
'3333-6-6','CUCHARA','CUCHARA Número: 6   Peso: 6 grs.','KUNNAN','000000','PESP','98',6
'3333-9-1','CUCHARA','CUCHARA Número: 1   Peso: 9 grs.','KUNNAN','000000','PESP','98',6
'3333-9-2','CUCHARA','CUCHARA Número: 2   Peso: 9 grs.','KUNNAN','000000','PESP','98',6
'3333-9-3','CUCHARA','CUCHARA Número: 3   Peso: 9 grs.','KUNNAN','000000','PESP','98',6
'3333-9-4','CUCHARA','CUCHARA Número: 4   Peso: 9 grs.','KUNNAN','000000','PESP','98',6
'3333-9-5','CUCHARA','CUCHARA Número: 5   Peso: 9 grs.','KUNNAN','000000','PESP','98',6
'3333-9-6','CUCHARA','CUCHARA Número: 6   Peso: 9 grs.','KUNNAN','000000','PESP','98',6
'3342-10-1','CUCHARA','CUCHARA Número: 1   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3342-10-2','CUCHARA','CUCHARA Número: 2   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3342-10-3','CUCHARA','CUCHARA Número: 3   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3342-10-4','CUCHARA','CUCHARA Número: 4   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3342-10-5','CUCHARA','CUCHARA Número: 5   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3342-10-6','CUCHARA','CUCHARA Número: 6   Peso: 10 grs.','KUNNAN','000000','PESP','98',6
'3342-5-2','CUCHARA','CUCHARA Número: 2   Peso: 5 grs.','KUNNAN','000000','PESP','98',6
'3342-5-3','CUCHARA','CUCHARA Número: 3   Peso: 5 grs.','KUNNAN','000000','PESP','98',6
'3342-5-4','CUCHARA','CUCHARA Número: 4   Peso: 5 grs.','KUNNAN','000000','PESP','98',6
'3342-5-5','CUCHARA','CUCHARA Número: 5   Peso: 5 grs.','KUNNAN','000000','PESP','98',6
'3342-5-6','CUCHARA','CUCHARA Número: 6   Peso: 5 grs.','KUNNAN','000000','PESP','98',6
'3342-7-3','CUCHARA','CUCHARA Número: 3   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3342-7-4','CUCHARA','CUCHARA Número: 4   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3342-7-5','CUCHARA','CUCHARA Número: 5   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'3342-7-6','CUCHARA','CUCHARA Número: 6   Peso: 7 grs.','KUNNAN','000000','PESP','98',6
'350168','LÍNEA FLY 333 PRO','LÍNEA FLY 333 PRO  Tipo: WF 5 SNK/FLT #3  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'350175','LÍNEA FLY 333 PRO','LÍNEA FLY 333 PRO  Tipo: WF 6 SNK/FLT #3  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'350182','LÍNEA FLY 333 PRO','LÍNEA FLY 333 PRO  Tipo: WF 7 SNK/FLT #3  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'350694F','LÍNEA FLY 333 PRO RED FISH YELLOW','LÍNEA FLY 333 PRO RED FISH YELLOW  Tipo: WF 8 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'367050','LÍNEA FLY FAIR PLAY BLACK','LÍNEA FLY FAIR PLAY BLACK  Tipo: WF 5 SNK # 2  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'367067','LÍNEA FLY FAIR PLAY BLACK','LÍNEA FLY FAIR PLAY BLACK  Tipo: WF 6 SNK # 2  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'367074','LÍNEA FLY FAIR PLAY BLACK','LÍNEA FLY FAIR PLAY BLACK  Tipo: WF 7 SNK # 2  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'400BR-18','ANZUELO','ANZUELO Material: Bronce Número: 18  Orden: C8','MARUTO','000000','PESP','23',10
'403031F','LÍNEA FLY 444 ROCKET TAPER PEACH','LÍNEA FLY 444 ROCKET TAPER PEACH  Tipo: WF 3 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'403055F','LÍNEA FLY 444 ROCKET TAPER PEACH','LÍNEA FLY 444 ROCKET TAPER PEACH  Tipo: WF 5 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'403062F','LÍNEA FLY 444 ROCKET TAPER PEACH','LÍNEA FLY 444 ROCKET TAPER PEACH  Tipo: WF 6 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'403079F','LÍNEA FLY 444 ROCKET TAPER PEACH','LÍNEA FLY 444 ROCKET TAPER PEACH  Tipo: WF 7 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'403086F','LÍNEA FLY 444 ROCKET TAPER PEACH','LÍNEA FLY 444 ROCKET TAPER PEACH  Tipo: WF 8 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'408050F','LÍNEA FLY 444','LÍNEA FLY 444  Tipo: WF 5 SNK # 3  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'408067F','LÍNEA FLY 444 SINKING PEACH','LÍNEA FLY 444 SINKING PEACH  Tipo: WF 6 SNK # 3  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'408074F','LÍNEA FLY 444 SINKING PEACH','LÍNEA FLY 444 SINKING PEACH  Tipo: WF 7 SNK # 3  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'40LBS','ALAMBRE PARA LEADER','ALAMBRE PARA LEADER Peso: 40 Libras Medida: 50 Metros','WATERDOG','000006','PESP','196',1
'40LBS-10','ALAMBRE PARA LEADER','ALAMBRE PARA LEADER Peso: 40 Libras Medida: 10 Metros  Tubitos: 12 Unidades','WATERDOG','000006','PESP','196',20
'4310-1','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 1  Orden: B1','WATERDOG','000043','PESP','23',1
'4310-1/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 1/0  Orden: A9','WATERDOG','000043','PESP','23',1
'4310-10','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 10  Orden: C0','WATERDOG','000043','PESP','23',1
'4310-2','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 2  Orden: B2','WATERDOG','000043','PESP','23',1
'4310-2/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 2/0  Orden: A8','WATERDOG','000043','PESP','23',1
'4310-3','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 3  Orden: B3','WATERDOG','000043','PESP','23',1
'4310-3/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 3/0  Orden: A7','WATERDOG','000043','PESP','23',1
'4310-4','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 4  Orden: B4','WATERDOG','000043','PESP','23',1
'4310-4/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 4/0  Orden: A6','WATERDOG','000043','PESP','23',1
'4310-5','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 5  Orden: B5','WATERDOG','000043','PESP','23',1
'4310-5/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 5/0  Orden: A5','WATERDOG','000043','PESP','23',1
'4310-6','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 6  Orden: B6','WATERDOG','000043','PESP','23',1
'4310-6/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 6/0  Orden: A4','WATERDOG','000043','PESP','23',1
'4310-7','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 7  Orden: B7','WATERDOG','000043','PESP','23',1
'4310-7/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 7/0  Orden: A3','WATERDOG','000043','PESP','23',1
'4310-8','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 8  Orden: B8','WATERDOG','000043','PESP','23',1
'4310-8/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Bronce Número: 8/0  Orden: A2','WATERDOG','000043','PESP','23',1
'4310BR-1','ANZUELO','ANZUELO Material: Bronce Número: 1  Orden: B1','MARUTO','000060','PESP','23',10
'4310BR-2','ANZUELO','ANZUELO Material: Bronce Número: 2  Orden: B2','MARUTO','000060','PESP','23',10
'4310BR-3','ANZUELO','ANZUELO Material: Bronce Número: 3  Orden: B3','MARUTO','000060','PESP','23',10
'4310BR-4','ANZUELO','ANZUELO Material: Bronce Número: 4  Orden: B4','MARUTO','000060','PESP','23',10
'4310BR-5','ANZUELO','ANZUELO Material: Bronce Número: 5  Orden: B5','MARUTO','000060','PESP','23',10
'4310BR-6','ANZUELO','ANZUELO Material: Bronce Número: 6  Orden: B6','MARUTO','000060','PESP','23',10
'445079F','LÍNEA FLY 444 SINKING PEACH','LÍNEA FLY 444 SINKING PEACH  Tipo: WF 7 SNK # 6  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'461307F','LÍNEA FLOATING RUNNING 444 QD','LÍNEA FLOATING RUNNING 444 QD  Tipo: 325 GR  Largo: 32 mts','CORTLAND','000000','PESP','148',1
'468306F','LÍNEA FLY LASER TROP PLUS','LÍNEA FLY LASER TROP PLUS  Tipo: WF 10 FLT  Largo: 32 mts','CORTLAND','000000','PESP','148',1
'468368','LÍNEA FLY PRO CAST YELLOW','LÍNEA FLY PRO CAST YELLOW  Tipo: WF 6 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'468382','LÍNEA FLY PRO CAST YELLOW','LÍNEA FLY PRO CAST YELLOW  Tipo: WF 8 FLT  Largo: 27 mts','CORTLAND','000030','PESP','148',1
'468603','LÍNEA FLY SHOOTING BLACK','LÍNEA FLY SHOOTING BLACK  Tipo: ST 6 SNK # 3  Largo: 9 mts','CORTLAND','000030','PESP','148',1
'468610','LÍNEA FLY SHOOTING BLACK','LÍNEA FLY SHOOTING BLACK  Tipo: ST 7 SNK # 3  Largo: 9 mts','CORTLAND','000030','PESP','148',1
'468658F','LÍNEA FLY SHOOTING BLACK','LÍNEA FLY SHOOTING BLACK  Tipo: ST 6 SNK # 6  Largo: 9 mts','CORTLAND','000030','PESP','148',1
'468665F','LÍNEA FLY SHOOTING BLACK','LÍNEA FLY SHOOTING BLACK  Tipo: ST 7 SNK # 6  Largo: 9 mts','CORTLAND','000030','PESP','148',1
'468740F','LÍNEA FLY SHOOTING BLACK','LÍNEA FLY SHOOTING BLACK  Tipo: ST 9 SNK # 6  Largo: 9 mts','CORTLAND','000030','PESP','148',1
'468788F','LÍNEA FLOATING RUNNING 444 QD','LÍNEA FLOATING RUNNING 444 QD  Tipo: 175 GR  Largo: 32 mts','CORTLAND','000030','PESP','148',1
'468795F','LÍNEA FLOATING RUNNING 444 QD','LÍNEA FLOATING RUNNING 444 QD  Tipo: 225 GR  Largo: 32 mts','CORTLAND','000030','PESP','148',1
'468801F','LÍNEA FLOATING RUNNING 444 QD','LÍNEA FLOATING RUNNING 444 QD  Tipo: 325 GR  Largo: 32 mts','CORTLAND','000000','PESP','148',1
'469211F','LÍNEA FLY PRECISION TROPIC PLUS REDFISH SALTWATER','LÍNEA FLY PRECISION TROPIC PLUS REDFISH SALTWATER   Tipo: WF 9 FLT  Largo: 27 mts','CORTLAND','000000','PESP','148',1
'605046','LEADER FAIR PLAY','LEADER FAIR PLAY  Largo: 2,5 mts.  Grosor: 3X','CORTLAND','000030','PESP','142',1
'605183','LEADER FAIR PLAY','LEADER FAIR PLAY  Largo: 2,7 mts.  Grosor: 1X','CORTLAND','000030','PESP','142',1
'606104','TIPPET','TIPPET Modelo: PRECISION II Medida: 4X  Largo: 30 mts.','CORTLAND','000030','PESP','244',1
'606241','LEADER POLY TPR INT','LEADER POLY TPR INT  Largo: 2,7 mts.','CORTLAND','000030','PESP','142',1
'60LBS','ALAMBRE PARA LEADER','ALAMBRE PARA LEADER Peso: 60 Libras Medida: 50 Metros','WATERDOG','000006','PESP','196',1
'60LBS-10','ALAMBRE PARA LEADER','ALAMBRE PARA LEADER Peso: 60 Libras Medida: 10 Metros  Tubitos: 12 Unidades','WATERDOG','000006','PESP','196',20
'7150','HACHA','HACHA  Tipo: MADERA Y GOMA  Peso: 845 gr','WATERDOG','000011','CAMP','188',1
'7160','HACHA','HACHA  Tipo: MADERA Y GOMA  Peso: 870 gr','WATERDOG','000011','CAMP','188',1
'7170','HACHA','HACHA  Tipo: MADERA Y GOMA  Peso: 1300 gr','WATERDOG','000011','CAMP','188',1
'7220','HACHA','HACHA  Tipo: METAL Y GOMA  Peso: 775 gr','WATERDOG','000011','CAMP','188',1
'8039D','ACCESORIO ARCO','ACCESORIO ARCO Modelo: TENSOR 120 LBS','WATERDOG','000000','TIRO','36',1
'80LBS','ALAMBRE PARA LEADER','ALAMBRE PARA LEADER Peso: 80 Libras Medida: 50 Metros','WATERDOG','000006','PESP','196',1
'80LBS-10','ALAMBRE PARA LEADER','ALAMBRE PARA LEADER Peso: 80 Libras Medida: 10 Metros  Tubitos: 12 Unidades','WATERDOG','000006','PESP','196',20
'9076NI-3','ANZUELO','ANZUELO Material: Niquelado Número: 3  Orden: B3','MARUTO','000000','PESP','23',10
'9221BR-7','ANZUELO','ANZUELO Material: Bronce Número: 7  Orden: B7','MARUTO','000000','PESP','23',10
'92553-1','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 1  Orden: B1','WATERDOG','000043','PESP','23',1
'92553-1/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 1/0  Orden: A9','WATERDOG','000043','PESP','23',1
'92553-2','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 2  Orden: B2','WATERDOG','000043','PESP','23',1
'92553-2/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 2/0  Orden: A8','WATERDOG','000043','PESP','23',1
'92553-3','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 3  Orden: B3','WATERDOG','000043','PESP','23',1
'92553-3/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 3/0  Orden: A7','WATERDOG','000043','PESP','23',1
'92553-4','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 4  Orden: B4','WATERDOG','000043','PESP','23',1
'92553-4/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 4/0  Orden: A6','WATERDOG','000043','PESP','23',1
'92553-5','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 5  Orden: B5','WATERDOG','000043','PESP','23',1
'92553-5/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 5/0  Orden: A5','WATERDOG','000043','PESP','23',1
'92553-6','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 6  Orden: B6','WATERDOG','000043','PESP','23',1
'92611-1','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 1  Orden: B1','WATERDOG','000043','PESP','23',1
'92611-1/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 1/0  Orden: A9','WATERDOG','000043','PESP','23',1
'92611-10','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 10  Orden: C0','WATERDOG','000043','PESP','23',1
'92611-10/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 10/0  Orden: A0','WATERDOG','000043','PESP','23',1
'92611-2','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 2  Orden: B2','WATERDOG','000043','PESP','23',1
'92611-2/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 2/0  Orden: A8','WATERDOG','000043','PESP','23',1
'92611-3','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 3  Orden: B3','WATERDOG','000043','PESP','23',1
'92611-3/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 3/0  Orden: A7','WATERDOG','000043','PESP','23',1
'92611-4','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 4  Orden: B4','WATERDOG','000043','PESP','23',1
'92611-4/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 4/0  Orden: A6','WATERDOG','000043','PESP','23',1
'92611-5','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 5  Orden: B5','WATERDOG','000043','PESP','23',1
'92611-5/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 5/0  Orden: A5','WATERDOG','000043','PESP','23',1
'92611-6','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 6  Orden: B6','WATERDOG','000043','PESP','23',1
'92611-6/0','ANZUELO X MILLAR','ANZUELO X MILLAR Material: Niquelado Número: 6/0  Orden: A4','WATERDOG','000043','PESP','23',1
