venta_id,categoria,monto_total
7860,OPTI,659
7861,CUCH,19114
7862,CAMP,3180
7862,CUCH,526
7862,PESC,3692
7862,PESP,2952
7862,PESR,3165
7863,OPTI,9470
7864,CAMP,1083
7864,CUCH,284
7864,INST,1264
7864,OPTI,23354
7865,PESP,29640
7865,PESR,22663
7866,CAMP,5912
7866,PESC,5581
7866,PESP,21201
7866,PESR,6764
7866,TIRO,2664
7867,CAMP,43253
7867,CUCH,2228
7867,INDP,3528
7868,PESC,4320
7868,PESP,5455
7868,PESR,1552
7869,CAMP,5112
7869,PESC,1994
7870,CAMP,5963
7870,INDP,882
7870,PESP,2549
7871,INDU,6875
7872,OPTI,17391
7873,CAMP,81638
7874,OPTI,5242
7875,CAMP,465
7875,OPTI,603
7876,CAMP,649
7876,CUCH,1365
7876,PESP,60
7876,PESR,1674
7877,CAMP,31156
7877,CUCH,600
7877,INDP,2974
7877,TIRO,444
7878,CAMP,12643
7878,INDU,2268
7878,OPTI,15118
7879,CAMP,30166
7879,CUCH,364
7879,INDU,264
7879,OPTI,18434
7879,PESP,2762
7880,CAMP,5568
7881,PESR,353
7882,CAMP,112
7882,CUCH,137
7882,OPTI,134
7882,PESC,3671
7882,PESP,7781
7882,PESR,2617
7883,OPTI,1932
7884,OPTI,1932
7885,OPTI,1208
7886,CAMP,1374
7886,INDP,960
7886,INDU,814
7886,INST,34
7886,OPTI,3716
7886,PESP,1250
7886,PESR,642
7887,CAMP,6172
7887,OPTI,6216
7887,PESC,1515
7887,TIRO,1440
7888,PESP,16080
7889,PESP,29486
7890,CAMP,13665
7890,INDP,576
7890,INDU,10680
7890,PESC,6381
7890,PESP,15906
7891,CAMP,2270
7892,CAMP,3432
7892,INDU,6375
7893,PESC,3084
7895,CAMP,4152
7895,INDP,882
7895,PESP,6670
7896,PESP,7012
7897,OPTI,31156
7898,PESP,36942
7898,PESR,35950
7899,PESP,1589
7900,CAMP,0
7900,PESC,2202
7900,PESP,2450
7900,PESR,5490
7901,PESP,4770
7902,INDU,4036
7903,CAMP,3280
7907,CAMP,3921
7907,INST,570
7907,OPTI,12151
7908,PESP,22892
7909,PESP,30264
7910,PESP,53724
7910,PESR,122261
7911,CAMP,4708
7912,PESP,3648
7912,PESR,4650
7912,TIRO,2412
7913,CAMP,574
7913,CUCH,382
7913,OPTI,1323
7913,TIRO,986
7914,CAMP,32807
7915,CAMP,26140
7916,CAMP,3587
7916,PESP,776
7917,CAMP,8076
7918,PESP,22970
7919,INDP,3726
7920,OPTI,3655
7920,PESR,398
7921,OPTI,5529
7922,PESP,33202
7923,CAMP,491
7924,OPTI,17161
7925,CAMP,6882
7926,CAMP,52694
7926,INDP,5490
7926,INDU,4160
7926,OPTI,1968
7926,PESC,22178
7926,PESP,46438
7926,PESR,31596
7927,CAMP,23728
7928,CAMP,16308
7928,INDU,2666
7928,PESP,360
7928,PESR,6960
7929,CAMP,25568
7930,CAMP,1103
7931,CAMP,11405
7931,OPTI,426
7931,PESP,1152
7931,TIRO,1152
7932,INDU,3408
7932,PESP,0
7937,PESC,1350
7937,PESP,4196
7938,PESC,24270
7939,PESC,11830
7939,PESP,2140
7939,PESR,1749
7940,CAMP,7049
7940,INDU,11280
7941,CAMP,9512
7941,INDU,5830
7941,PESP,11456
7942,OPTI,18503
7943,CAMP,2614
7944,PESP,4522
7945,CAMP,4774
7945,CUCH,1620
7945,PESC,4652
7945,PESP,3964
7945,PESR,981
7946,PESC,9000
7947,OPTI,16366
7948,INDP,3840
7949,PESC,5928
7949,PESP,2025
7950,PESC,25824
7950,PESR,12512
7951,CAMP,2121
7951,INDU,2286
7951,PESP,570
7952,OPTI,42853
7953,CAMP,13688
7954,PESC,5127
7954,PESR,3153
7955,CAMP,2960
7955,INDP,5354
7956,CAMP,15545
7957,CAMP,13236
7958,CAMP,5924
7958,CUCH,700
7958,PESP,244
7959,CAMP,66320
7960,PESC,4158
7960,PESP,4296
7960,PESR,3220
7961,CAMP,37144
7961,PESP,0
7961,TIRO,4800
7962,CAMP,22094
7963,CAMP,12194
7964,CAMP,6762
7965,CAMP,2376
7965,INDP,1152
7965,PESC,4187
7965,PESP,12489
7965,PESR,1222
7966,CAMP,1103
7966,INDP,6882
7966,PESC,11505
7966,PESP,675
7966,PESR,10474
7966,TIRO,1672
7968,CAMP,11517
7968,PESC,3375
7969,CAMP,58268
7970,CAMP,0
7970,INDP,1152
7970,INDU,1839
7970,PESC,4450
7970,PESP,7176
7970,PESR,1040
7970,TIRO,576
7971,CAMP,21018
7972,CAMP,36515
7972,INDP,7452
7972,INDU,4884
7972,OPTI,1510
7972,PESP,15899
7972,TIRO,462
7973,CAMP,7526
7974,CAMP,27884
7974,CUCH,660
7974,INDP,954
7974,INDU,1092
7974,OPTI,2862
7974,PESP,4176
7974,PESR,1770
7975,CAMP,30644
7975,OPTI,402
7976,PESC,16598
7976,PESR,8444
7977,CAMP,16163
7977,INDU,3768
7977,PESP,17020
7978,CAMP,44634
7978,INDU,1044
7979,CAMP,2294
7979,PESC,8575
7979,PESP,0
7979,PESR,1382
7980,CAMP,1515
7982,CAMP,3639
7982,PESC,1125
7983,CAMP,3324
7984,CAMP,1860
7984,PESC,1350
7984,PESP,4152
7985,CAMP,2188
7985,PESP,22334
7985,TIRO,16687
7986,PESP,0
7987,INDP,18264
7987,PESP,23860
7987,PESR,9360
7988,PESC,2564
7988,PESP,8212
7988,PESR,675
7989,CAMP,27240
7989,PESC,45000
7989,PESR,41200
7990,CAMP,4320
7990,OPTI,24273
7990,PESC,7768
7990,PESP,2840
7990,PESR,6592
7990,TIRO,924
7991,PESC,8772
7992,PESP,2200
7993,INDU,1247
7993,PESP,4515
7994,PESC,20895
7994,PESR,12136
7995,CAMP,21403
7995,INDU,1166
7995,PESP,11448
7995,TIRO,3554
7996,PESP,587
7997,CAMP,48292
7997,OPTI,18022
7997,PESP,4117
7997,TIRO,122
7998,CAMP,2553
7999,INDP,3816
7999,PESP,3686
7999,PESR,1570
8000,OPTI,3700
8001,INDP,12806
8001,OPTI,2857
8001,PESC,3522
8001,PESP,600
8002,CAMP,18319
8003,PESP,6120
8004,CAMP,2189
8004,PESC,6430
8004,PESR,5690
8005,CAMP,7486
8007,CAMP,27195
8008,PESC,1042
8008,PESP,8133
8008,PESR,658
8009,CAMP,1858
8009,PESC,17930
8009,PESP,5724
8009,PESR,14668
8010,INST,204
8010,PESC,2748
8010,PESR,5476
8011,CAMP,3720
8011,OPTI,8082
8012,CAMP,25246
8013,CAMP,46737
8013,OPTI,38918
8014,PESP,5574
8015,CAMP,392
8015,PESC,11882
8015,PESR,3571
8016,CAMP,46250
8017,CAMP,2640
8017,CUCH,832
8018,CAMP,7164
8018,PESC,4607
8018,PESP,16004
8018,PESR,8699
8019,CAMP,6658
8019,CUCH,1688
8019,PESC,6013
8019,PESP,12320
8019,PESR,2568
8019,TIRO,6770
8020,PESC,96874
8020,PESR,62758
8021,PESP,114722
8022,CAMP,54896
8022,INDP,27022
8022,INDU,10820
8022,TIRO,3918
8023,CAMP,2680
8023,PESP,13968
8024,CAMP,21824
8024,PESC,22750
8024,PESP,6878
8024,PESR,35316
8025,INDU,3498
8025,OPTI,7725
8025,PESC,12908
8025,PESP,61511
8025,PESR,90770
8026,PESR,96900
8027,PESC,29362
8027,PESR,8972
8028,CAMP,12696
8029,CAMP,28442
8030,PESP,220
8032,PESC,28328
8033,PESC,4500
8033,PESP,47448
8034,CAMP,36717
8034,INDP,2304
8034,OPTI,4038
8035,PESC,14333
8035,PESR,10933
8036,CUCH,124
8036,PESP,1879
8037,OPTI,17800
8037,PESC,2812
8037,PESR,1859
8038,CAMP,30088
8039,PESC,43000
8040,CAMP,18498
8041,CAMP,12735
8041,TIRO,19988
8042,PESR,642
8045,PESP,2352
8046,CAMP,1043
8046,INDP,576
8046,INDU,684
8046,OPTI,1804
8046,PESP,950
8047,CAMP,18412
8047,INDP,7904
8047,PESP,4816
8048,INDP,26082
8049,CAMP,20346
8049,PESP,2250
8050,PESC,8815
8050,PESP,4962
8050,PESR,1971
8051,CAMP,10232
8051,CUCH,3265
8051,INDP,15920
8051,INDU,5390
8051,OPTI,6058
8051,PESC,8770
8051,PESP,10836
8052,CAMP,1200
8052,CUCH,5334
8052,PESC,2032
8052,PESP,2396
8052,PESR,4280
8053,CAMP,10873
8053,OPTI,22722
8057,CAMP,21210
8058,CAMP,58638
8058,INDP,3678
8058,INDU,3318
8058,OPTI,9236
8058,PESC,11760
8058,PESP,9114
8058,PESR,2800
8059,CAMP,3120
8060,PESC,1727
8060,PESP,355
8060,PESR,1147
8061,CAMP,7999
8061,PESC,1967
8061,PESP,14273
8061,PESR,2433
8062,CAMP,32822
8062,INDU,3188
8062,INST,522
8062,OPTI,22764
8062,PESC,3581
8062,PESP,4792
8062,PESR,3108
8062,TIRO,5964
8063,CAMP,53568
8063,CUCH,336
8063,PESC,10120
8063,PESP,4682
8063,PESR,3624
8064,CAMP,24766
8064,CUCH,2904
8064,INDP,7680
8064,INDU,11188
8064,OPTI,2412
8064,PESP,1464
8065,PESC,15742
8065,PESP,14259
8065,PESR,16988
8066,INDP,3982
8066,INDU,1090
8066,OPTI,2653
8066,PESC,5754
8066,PESP,19101
8067,CAMP,20122
8068,CAMP,1386
8068,INDU,1922
8068,PESC,4386
8068,PESP,1560
8069,CUCH,11016
8069,PESP,24630
8069,PESR,7550
8070,CAMP,4063
8070,INDU,1368
8071,PESP,4176
8072,CAMP,3720
8072,PESP,5900
8073,INDU,10266
8074,CAMP,4614
8074,INDP,3726
8074,OPTI,1964
8075,CAMP,3000
8076,CAMP,6562
8076,PESP,5632
8077,CAMP,28960
8077,PESP,0
8078,CAMP,41507
8078,PESC,3910
8078,PESP,3432
8078,PESR,2670
8079,CAMP,10140
8081,PESP,54204
8082,OPTI,6590
8082,PESP,7212
8082,PESR,24142
8083,PESC,3792
8083,PESR,2910
8084,INDP,2304
8084,OPTI,1512
8085,CAMP,870
8086,CAMP,13863
8086,CUCH,300
8086,INDU,1600
8086,PESC,17660
8086,PESP,27328
8086,PESR,14232
8087,CAMP,1968
8088,PESC,9000
8089,PESC,5516
8089,PESP,0
8089,PESR,6800
8089,TIRO,1198
8090,CAMP,4047
8091,CAMP,2844
8092,CAMP,8363
8092,PESP,2970
8093,CAMP,11960
8093,PESC,22000
8093,PESP,105496
8093,PESR,19260
8094,CAMP,15958
8095,INDP,1920
8095,PESC,1886
8095,TIRO,3900
8096,CAMP,1451
8096,PESC,16281
8096,PESP,4061
8096,PESR,7103
8096,TIRO,2234
8097,CAMP,17998
8097,INDP,2218
8097,PESC,11541
8097,PESP,9712
8097,PESR,6174
8098,CAMP,31280
8099,CAMP,7584
8099,INDP,3726
8100,PESP,11765
8101,PESC,14384
8101,PESP,5760
8101,PESR,3556
8102,CAMP,2216
8102,PESC,11442
8102,PESP,8844
8102,PESR,2676
8107,PESP,8640
8108,CAMP,5044
8108,PESR,5994
8109,PESP,21620
8110,CAMP,38036
10160,CAMP,12185
10160,PESC,3820
10160,PESR,2250
10160,TIRO,5880
10161,PESC,2768
10162,OPTI,2946
10163,PESC,58365
10163,PESP,18600
10163,PESR,28720
10164,OPTI,3993
10165,OPTI,9576
10166,PESC,4307
10167,PESC,14950
10167,PESP,3294
10167,PESR,3528
10168,OPTI,3604
10168,PESC,20378
10168,PESP,4500
10169,PESC,4456
10170,PESC,9314
10171,PESP,2148
10172,PESC,32848
10173,CAMP,560
10173,OPTI,6620
10174,CAMP,540
10174,OPTI,6925
10175,CAMP,12375
10176,CAMP,2301
10176,INDP,5913
10177,CAMP,1464
10177,INST,100
10177,OPTI,3350
10178,CAMP,208
10178,OPTI,5583
10189,INDU,9720
10189,PESP,64635
10189,PESR,19290
10190,OPTI,840
10190,PESC,49710
10190,PESP,57090
10190,PESR,22800
10191,CAMP,1480
10191,CUCH,516
10192,CAMP,1500
10192,INDP,1122
10192,PESC,14215
10192,PESP,716
10192,PESR,10517
10193,PESC,25052
10194,PESC,2655
10194,PESP,10151
10194,PESR,3184
10195,CAMP,2807
10195,CUCH,744
10195,OPTI,878
10196,CAMP,5718
10197,PESC,10961
10197,PESR,21900
10198,CAMP,3558
10198,PESC,1716
10198,PESP,2334
10198,PESR,1670
10199,CAMP,15282
10199,INDU,3462
10199,INST,1044
10199,OPTI,35253
10199,TIRO,4844
10200,INDP,19824
10200,PESP,12480
10201,CAMP,3834
10201,INDP,3456
10201,TIRO,10512
10202,OPTI,1800
10203,CAMP,2121
10203,INDP,1920
10204,CAMP,36914
10204,CUCH,1068
10205,CAMP,6524
10206,CAMP,8344
10207,PESC,27296
10207,PESR,4769
10217,INDU,1320
10217,PESC,18952
10217,PESP,3511
10217,PESR,12444
10218,CAMP,5356
10218,PESP,28380
10219,CAMP,747
10219,OPTI,9651
10219,PESP,2148
10220,CAMP,8544
10220,PESC,35424
10220,PESP,67415
10220,PESR,5845
10221,INDP,3952
10221,PESC,3468
10221,PESP,7277
10222,INDP,8892
10223,CAMP,1885
10223,INDU,896
10223,PESC,6222
10223,PESP,5352
10223,PESR,3554
10224,OPTI,23870
10225,INDP,3840
10226,CAMP,15107
10226,PESP,461
10226,TIRO,2400
10227,PESC,4338
10227,PESP,3556
10228,CAMP,1014
10228,INDU,1508
10228,PESC,13982
10228,PESR,7273
10229,CAMP,242
10229,INST,1086
10229,OPTI,9927
10230,CAMP,2782
10230,INDU,6936
10230,TIRO,5838
10231,CAMP,10352
10232,INDU,328
10233,PESC,46551
10233,PESR,20353
10234,CAMP,10839
10234,INDP,1920
10236,CAMP,12456
10236,PESP,15996
10236,PESR,15920
10237,OPTI,1424
10238,OPTI,5938
10239,CAMP,711
10239,OPTI,18255
10240,CAMP,66616
10240,TIRO,3336
10241,PESP,14374
10242,PESP,21197
10242,PESR,32657
10243,CAMP,4952
10243,INDU,4860
10243,TIRO,3554
10244,CAMP,27377
10244,INDP,1152
10244,INDU,5052
10244,OPTI,2318
10244,PESC,2632
10244,PESP,11816
10244,PESR,354
10244,TIRO,1057
10260,PESC,3193
10260,PESR,3051
10261,PESP,11313
10262,CAMP,1220
10262,INDU,756
10262,PESC,2180
10262,PESP,8404
10262,PESR,1479
10263,OPTI,7577
10263,PESC,1386
10263,PESP,2355
10263,PESR,1249
10264,PESC,12200
10264,PESP,8449
10265,INDP,7680
10266,CAMP,16760
10266,OPTI,6150
10266,PESC,1255
10267,PESC,1116
10267,PESR,8731
10268,CAMP,614
10268,INDU,3372
10268,PESP,4709
10269,CAMP,23218
10269,OPTI,25053
10269,PESC,6990
10269,PESP,33822
10269,PESR,5880
10270,INDP,11520
10271,CAMP,1892
10271,PESR,11620
10271,TIRO,4440
10288,INST,1872
10289,INDU,9778
10289,PESC,7906
10289,PESP,1488
10289,PESR,5052
10290,CUCH,1820
10290,INDP,23267
10290,PESC,6986
10290,PESP,3000
10291,PESP,3480
10291,PESR,10603
10292,CUCH,1370
10292,OPTI,22894
10293,CAMP,1904
10294,CAMP,17104
10295,CAMP,450
10295,INDP,2360
10295,INDU,1154
10295,OPTI,1716
10295,PESC,16293
10295,PESP,970
10295,PESR,8952
10296,PESC,40361
10299,CAMP,3876
10300,CAMP,13013
10301,PESC,4831
10301,PESP,6292
10301,PESR,2116
10302,CAMP,1002
10302,CUCH,624
10303,PESP,749
10304,CAMP,1892
10304,TIRO,4428
10305,CAMP,4203
10305,PESC,671
10305,PESP,2924
10305,PESR,1332
10306,OPTI,7564
10307,INDU,3696
10307,PESC,32112
10307,PESP,8272
10307,PESR,23338
10308,CAMP,1892
10309,INDP,3726
10309,PESP,716
10310,INDP,1764
10311,PESP,14565
10312,PESC,54710
10313,INDP,44712
10314,INDP,5292
10314,PESC,13780
10314,PESP,10005
10315,OPTI,12871
10316,CAMP,1248
10316,INDU,10461
10316,TIRO,14286
10317,CAMP,17574
10317,INDP,9824
10317,INDU,264
10317,OPTI,3280
10317,PESC,31496
10317,PESP,19859
10317,PESR,14056
10328,OPTI,11667
10329,INDP,882
10329,INDU,218
10330,CAMP,1645
10331,CAMP,2724
10331,PESC,12155
10331,PESP,4207
10331,PESR,7592
10332,INDU,19952
10332,PESP,2132
10333,CAMP,3238
10333,INST,150
10333,TIRO,1428
10334,INDP,8892
10334,PESC,16150
10334,PESR,14625
10335,CAMP,3966
10335,INDU,16830
10335,INST,4850
10336,CAMP,534
10336,INDP,576
10336,OPTI,140
10336,PESP,1388
10336,PESR,2418
10336,TIRO,4032
10337,CAMP,10482
10337,INDU,12192
10338,CAMP,4534
10339,CAMP,11134
10339,INDU,2072
10340,PESC,6579
10340,PESR,3245
10341,PESP,1995
10341,PESR,1062
10342,PESC,13544
10342,PESP,1770
10342,PESR,15614
10343,CAMP,1134
10343,CUCH,264
10343,PESP,4344
10343,TIRO,960
10344,PESC,5370
10344,PESP,1868
10344,PESR,2290
10345,CAMP,12414
10346,CAMP,6363
10347,OPTI,1621
10348,PESC,1125
10349,CAMP,3878
10349,CUCH,1348
10349,INDP,1152
10349,PESC,8181
10349,PESP,5850
10349,PESR,832
10350,CAMP,960
10350,PESC,61000
10350,PESP,16302
10350,PESR,11760
10351,PESC,4912
10351,PESP,2040
10352,CAMP,2718
10352,PESR,1752
10353,CAMP,6922
10354,INDU,376
10354,OPTI,11243
10354,PESC,1083
10354,PESR,1597
10355,CAMP,4060
10355,INDP,1568
10355,INDU,2180
10355,PESC,12635
10355,PESP,1200
10355,PESR,6400
10355,TIRO,3840
10356,PESC,930
10358,CAMP,8276
10359,CAMP,14680
10359,PESC,13073
10359,PESP,1952
10359,TIRO,3330
10360,PESC,14320
10360,PESP,23388
10360,PESR,6965
10361,PESP,2940
10361,PESR,6100
10362,CUCH,355
10362,OPTI,15559
10362,PESC,15866
10362,PESR,2940
10363,CAMP,79202
10364,CAMP,502
10364,OPTI,3614
10364,TIRO,387
10370,PESP,4920
10371,CAMP,11384
10372,CAMP,8443
10372,PESC,10360
10374,CAMP,13688
10374,PESC,10230
10374,PESP,3688
10374,PESR,6521
10375,OPTI,4448
10376,CAMP,6408
10376,INDP,7452
10376,PESC,7580
10376,PESP,316
10376,PESR,3969
10377,CAMP,660
10377,INDP,1122
10377,PESC,5618
10377,PESP,1074
10377,PESR,6686
10405,PESP,13552
10405,PESR,18120
10406,PESC,24654
10406,PESR,11915
10407,OPTI,7016
10408,PESC,931
10408,PESR,782
10409,CAMP,5496
10409,PESC,4154
10409,PESP,4440
10409,PESR,2820
10409,TIRO,5328
10410,CAMP,0
10411,CAMP,6903
10411,INDU,10680
10411,TIRO,7992
10412,PESC,12322
10412,PESR,6030
10413,PESC,6737
10413,PESP,2854
10413,PESR,3249
10414,PESC,22996
10414,PESP,3372
10414,PESR,13713
10414,TIRO,240
10415,CAMP,1379
10416,INDP,8529
10418,OPTI,32487
10419,CAMP,4495
10419,PESC,9330
10419,PESR,4666
10420,PESP,53085
10421,PESP,20552
10422,PESC,725
10423,INDU,9548
10424,CAMP,1746
10424,INDU,654
10424,PESC,1764
10424,PESP,4948
10425,CAMP,32132
10425,INDP,1920
10425,INDU,7974
10425,PESP,1120
10425,TIRO,3878
10426,CAMP,5463
10426,INDP,480
10426,PESC,832
10426,PESP,271
10426,TIRO,5232
10427,OPTI,18427
10428,CAMP,8382
10428,INDP,960
10429,PESC,24141
10429,PESR,9353
10430,PESC,17370
10430,PESR,8622
10431,OPTI,2946
10432,CAMP,6666
10432,INDP,3840
10432,INDU,3780
10432,OPTI,468
10433,CAMP,79146
10433,CUCH,168
10433,INDP,5760
10433,OPTI,4332
10433,PESP,600
10433,TIRO,4800
10434,CAMP,19500
10435,PESC,1650
10435,PESR,648
10447,CAMP,3130
10447,INDP,4800
10448,PESP,44480
10449,OPTI,2817
10450,CAMP,7992
10451,INDP,3136
10451,INDU,37188
10451,PESC,5366
10451,PESP,5838
10451,PESR,12063
10452,PESP,3918
10453,CUCH,9242
10453,INDU,2304
10453,PESP,3912
10453,PESR,2832
10454,OPTI,25808
10455,OPTI,46850
10456,CAMP,27869
10457,PESC,3495
10457,PESR,7110
10458,PESC,1320
10458,PESP,1732
10459,CAMP,2705
10459,INDP,576
10459,PESC,6868
10459,PESR,3444
10459,TIRO,986
10460,OPTI,771
10460,PESC,19445
10460,PESR,11275
10462,CAMP,6172
10462,OPTI,48103
10463,CAMP,810
10463,PESC,7446
10463,PESP,7222
10463,PESR,1900
10463,TIRO,305
10464,CAMP,829
10464,CUCH,2950
10464,INST,811
10464,OPTI,5024
10465,CAMP,2028
10465,OPTI,402
10465,PESP,900
10466,CAMP,5478
10466,TIRO,6758
10467,INDP,192
10467,PESC,9256
10467,PESP,2587
10467,PESR,3022
10468,INDU,18479
10469,INDP,13380
10469,TIRO,5760
10470,PESP,26363
10471,PESP,25023
10472,OPTI,28785
10473,PESP,6050
10474,OPTI,1958
10475,PESP,2761
10476,CAMP,840
10476,PESC,11230
10476,PESP,448
10477,OPTI,12888
10478,CAMP,1339
10478,OPTI,3432
10496,CAMP,13533
10496,OPTI,1747
10496,TIRO,364
10497,CUCH,2520
10498,CAMP,2848
10498,INDP,392
10498,INDU,576
10498,PESR,2726
10499,CAMP,726
10499,CUCH,1248
10500,PESC,3126
10500,PESP,1598
10500,PESR,1947
10501,CAMP,17297
10503,OPTI,1404
10503,PESC,6507
10503,PESP,860
10503,PESR,2611
10504,OPTI,27840
10505,CAMP,16204
10505,PESC,6420
10505,PESP,5190
10505,PESR,3304
10506,OPTI,5264
10507,CAMP,600
10507,OPTI,10738
10508,CAMP,320
10508,INDP,10203
10508,PESR,2046
10509,CAMP,3984
10509,OPTI,1092
10509,PESC,5294
10509,PESP,3589
10509,PESR,6880
10509,TIRO,8674
10510,CAMP,7154
10510,OPTI,6552
10511,CAMP,2382
10511,PESC,10714
10511,PESP,3368
10511,PESR,6295
10526,CAMP,1097
10526,INST,257
10526,OPTI,966
10527,CAMP,1110
10527,INDP,1613
10527,INDU,1462
10527,OPTI,3728
10528,PESC,12138
10529,CAMP,3853
10529,OPTI,20063
10530,PESP,45000
10531,PESC,7433
10531,PESR,1661
10532,INDP,10504
10532,PESP,18996
10535,PESP,6816
10536,CAMP,922
10536,OPTI,2610
10537,PESC,22762
10537,PESP,4010
10537,PESR,45950
10538,TIRO,576
10539,PESP,6672
10540,INDP,1401
10540,PESC,1824
10540,PESR,1209
10541,CAMP,7798
10542,CAMP,5020
10542,PESC,3639
10542,PESP,1896
10542,PESR,4557
10543,INDU,4968
10543,PESC,4338
10543,PESP,1176
10547,PESC,24450
10547,PESR,23280
10548,CAMP,55290
10548,PESC,22203
10548,PESP,48030
10548,PESR,10619
10549,INDP,5760
10549,OPTI,4421
10549,PESC,5790
10549,PESP,1080
10549,PESR,3725
10550,PESC,3745
10550,PESR,3113
10551,PESC,699
10552,CAMP,900
10552,INDP,26082
10552,PESC,7070
10552,PESP,18103
10552,PESR,12746
10553,CAMP,1127
10553,PESC,4849
10553,PESR,2270
10566,PESC,1111
10566,PESP,4285
10567,CAMP,1808
10567,OPTI,3876
10568,CAMP,72818
10568,PESP,2800
10569,CAMP,7362
10569,PESP,7120
10569,PESR,9087
10569,TIRO,3810
10570,PESC,18481
10570,PESR,10010
10571,CAMP,138
10572,CAMP,2372
10572,PESC,10108
10572,PESP,4204
10572,PESR,11104
10573,OPTI,8534
10574,CAMP,12090
10574,INDU,18013
10574,PESC,5556
10574,PESR,9672
10575,PESP,225
10576,CAMP,2129
10576,CUCH,738
10576,INDU,532
10577,CAMP,3206
10577,PESC,13993
10577,PESP,4009
10577,PESR,13508
10577,TIRO,804
10578,CAMP,3558
10580,OPTI,11876
10581,OPTI,11876
10582,OPTI,1316
10583,CAMP,19575
10583,OPTI,1949
10583,PESC,4338
10583,PESP,3720
10583,TIRO,5197
10584,PESP,8035
10584,TIRO,2664
10585,PESP,17480
10586,CAMP,18101
10587,PESC,7374
10587,PESP,112
10587,PESR,2424
10588,CAMP,12290
10589,CAMP,3736
10590,CAMP,23965
10590,OPTI,656
10590,PESC,9521
10590,PESP,510
10590,PESR,5940
10591,PESC,6534
10591,PESP,2786
10591,PESR,2336
10592,CAMP,10016
10592,INDP,9937
10592,PESP,3806
10592,PESR,1236
10608,OPTI,3292
10608,PESC,6736
10608,PESP,2280
10608,PESR,7185
10609,PESR,1062
10610,CAMP,11656
10610,CUCH,996
10610,INDP,10208
10610,PESC,75642
10610,PESP,80376
10610,PESR,85906
10611,CAMP,10479
10611,INDP,2400
10611,PESP,20274
10612,OPTI,1738
10612,PESC,3286
10612,PESP,3385
10612,PESR,3623
10613,INDP,17739
10614,CAMP,4378
10614,PESC,1298
10614,PESR,780
10615,CAMP,1103
10615,INDP,3726
10615,PESC,2441
10615,PESP,863
10615,PESR,2487
10629,CAMP,1560
10630,CAMP,4242
10631,CAMP,16164
10631,INDP,4800
10631,INDU,9456
10631,PESP,4188
10631,TIRO,2114
10632,INDU,5424
10633,CAMP,1440
10633,PESC,7920
10633,PESP,7627
10633,PESR,5200
10633,TIRO,1332
10634,CAMP,14364
10635,CAMP,3184
10635,PESP,450
10635,TIRO,444
10636,CAMP,1885
10637,PESC,1688
10637,PESP,194
10637,PESR,1337
10638,CAMP,7707
10638,PESC,31040
10638,PESR,11424
10639,CAMP,1386
10639,OPTI,10364
10640,OPTI,7980
10640,PESP,3594
10641,PESC,10036
10641,PESP,1570
10641,PESR,6276
10642,PESC,7806
10642,PESP,3322
10642,PESR,2070
10643,CAMP,4242
10643,PESP,7500
10644,PESC,2160
10644,PESR,2418
10645,PESC,3282
10645,PESR,2198
10646,CAMP,12894
10647,CAMP,2372
10647,PESC,2476
10647,PESP,26072
10647,TIRO,4232
10648,PESC,7786
10648,PESR,4660
10649,CAMP,6224
10649,CUCH,332
10649,OPTI,2251
10649,PESC,696
10649,PESP,485
10649,PESR,302
10650,CAMP,60938
10651,PESP,4808
10662,PESP,3382
10663,CAMP,9048
10663,OPTI,8572
10664,INDP,2765
10664,PESP,2700
10665,CAMP,3029
10665,PESC,9688
10665,PESR,7528
10666,CAMP,0
10666,OPTI,13585
10667,CAMP,2180
10667,OPTI,4644
10668,PESC,33366
10668,PESP,2064
10668,PESR,29891
10669,PESC,7170
10669,PESP,974
10669,PESR,5663
10670,CAMP,2089
10670,PESC,7726
10670,PESR,374
10671,PESP,1614
10672,CAMP,4036
10674,CAMP,6408
10674,PESP,1800
10674,TIRO,1950
10675,OPTI,1206
10675,PESC,12883
10675,PESP,12562
10675,PESR,10944
10676,CAMP,4044
10676,PESP,7021
10677,PESC,7612
10677,PESP,7469
10677,PESR,3773
10696,PESR,10300
10697,PESP,7400
10698,CAMP,30226
10698,INDU,4704
10698,PESP,6510
10699,PESP,4011
10700,PESC,919
10700,PESR,1208
10701,CAMP,2605
10701,PESC,3635
10702,INDP,3726
10703,INDP,7452
10704,PESC,5124
10704,PESP,804
10704,PESR,4580
10705,PESC,872
10705,PESP,3590
10705,PESR,604
10706,PESP,2160
10706,PESR,2414
10707,CAMP,2296
10708,INDP,12991
10708,PESR,932
10709,CAMP,9806
10710,PESR,21624
10730,CAMP,3462
10730,OPTI,5844
10731,PESC,25149
10731,PESP,388
10731,PESR,10568
10732,PESP,5818
10733,PESC,8590
10733,PESR,6870
10734,PESC,9075
10734,PESP,9381
10734,PESR,6400
10735,INDP,8406
10735,OPTI,2653
10735,PESC,9067
10735,PESP,0
10735,PESR,1626
10736,PESP,8444
10737,OPTI,2848
10738,PESC,2586
10738,PESP,6503
10738,PESR,8772
10739,CAMP,9741
10739,INDP,988
10739,INST,471
10739,OPTI,5541
10739,PESC,5656
10739,PESP,9443
10739,PESR,5760
10739,TIRO,1320
10740,CAMP,5613
10740,INDP,3840
10740,PESP,17654
10741,CAMP,566
10741,INDP,1189
10741,OPTI,566
10741,PESP,996
